x position,y position,Simulation Output (°C),Analytical Output (°C),Absolute error (%),Relative error (%)
-0.6271186440677966,-0.1864406779661017,0.6350386113693764,0.5479859700578373,0.09,13.71
-0.6271186440677966,-0.15254237288135594,0.6321755014864076,0.5732972390621107,0.06,9.31
-0.6271186440677966,-0.11864406779661017,0.6299042425628348,0.5941331765094499,0.04,5.68
-0.6271186440677966,-0.0847457627118644,0.6288337050493693,0.6101208550029659,0.02,2.98
-0.6271186440677966,-0.05084745762711865,0.6276314621659933,0.6209580876939804,0.01,1.06
-0.6271186440677966,-0.01694915254237288,0.6269415378332609,0.626431808880469,0.0,0.08
-0.6271186440677966,0.01694915254237288,0.6268917039980098,0.626431808880469,0.0,0.07
-0.6271186440677966,0.05084745762711865,0.6272742820874508,0.6209580876939804,0.01,1.01
-0.6271186440677966,0.0847457627118644,0.6278829429884889,0.6101208550029659,0.02,2.83
-0.6271186440677966,0.11864406779661017,0.6299693549613229,0.5941331765094499,0.04,5.69
-0.6271186440677966,0.15254237288135594,0.6322810890405487,0.5732972390621107,0.06,9.33
-0.6271186440677966,0.1864406779661017,0.6348879072466603,0.5479859700578373,0.09,13.69
-0.6271186440677966,0.22033898305084745,0.6385105759045453,0.5186221564733661,0.12,18.78
-0.6271186440677966,0.2542372881355932,0.6398214068606943,0.4856572253080967,0.15,24.09
-0.5932203389830508,-0.2542372881355932,0.6054494827968896,0.44510655206685595,0.16,26.48
-0.5932203389830508,-0.22033898305084745,0.6039624244563434,0.47938067178804467,0.12,20.63
-0.5932203389830508,-0.1864406779661017,0.600310889975208,0.5100286021593152,0.09,15.04
-0.5932203389830508,-0.15254237288135594,0.5973338330830196,0.5365403946202403,0.06,10.18
-0.5932203389830508,-0.11864406779661017,0.5955745841137425,0.5584323848002529,0.04,6.24
-0.5932203389830508,-0.0847457627118644,0.5932748889296238,0.5752733135076995,0.02,3.03
-0.5932203389830508,-0.05084745762711865,0.5925400658107025,0.5867106659732538,0.01,0.98
-0.5932203389830508,-0.01694915254237288,0.5921239177998551,0.5924942924106006,0.0,0.06
-0.5932203389830508,0.01694915254237288,0.592079774688371,0.5924942924106006,0.0,0.07
-0.5932203389830508,0.05084745762711865,0.5926993175496238,0.5867106659732538,0.01,1.01
-0.5932203389830508,0.0847457627118644,0.5931784680089309,0.5752733135076995,0.02,3.02
-0.5932203389830508,0.11864406779661017,0.5951629309997285,0.5584323848002529,0.04,6.17
-0.5932203389830508,0.15254237288135594,0.5977037428629698,0.5365403946202403,0.06,10.23
-0.5932203389830508,0.1864406779661017,0.6003295944172169,0.5100286021593152,0.09,15.04
-0.5932203389830508,0.22033898305084745,0.6039037671617934,0.47938067178804467,0.12,20.62
-0.5932203389830508,0.2542372881355932,0.6054761801074913,0.44510655206685595,0.16,26.49
-0.559322033898305,-0.2542372881355932,0.5706666015742381,0.40398389138556257,0.17,29.21
-0.559322033898305,-0.22033898305084745,0.5691827520944681,0.43963827498290925,0.13,22.76
-0.559322033898305,-0.1864406779661017,0.5656225385423878,0.4716617527030802,0.09,16.61
-0.559322033898305,-0.15254237288135594,0.5620835063097516,0.49947710930027417,0.06,11.14
-0.559322033898305,-0.11864406779661017,0.560576177901237,0.5225287571168662,0.04,6.79
-0.559322033898305,-0.0847457627118644,0.5582552038515083,0.540314995631819,0.02,3.21
-0.559322033898305,-0.05084745762711865,0.5567615124984668,0.5524215012763841,0.0,0.78
-0.559322033898305,-0.01694915254237288,0.5561976973460528,0.5585520302568951,0.0,0.42
-0.559322033898305,0.01694915254237288,0.5557111151573836,0.5585520302568951,0.0,0.51
-0.559322033898305,0.05084745762711865,0.556583374687821,0.5524215012763841,0.0,0.75
-0.559322033898305,0.0847457627118644,0.558105635824335,0.540314995631819,0.02,3.19
-0.559322033898305,0.11864406779661017,0.5596069249150422,0.5225287571168662,0.04,6.63
-0.559322033898305,0.15254237288135594,0.5622439632474492,0.49947710930027417,0.06,11.16
-0.559322033898305,0.1864406779661017,0.5652464083021422,0.4716617527030802,0.09,16.56
-0.559322033898305,0.22033898305084745,0.5692828006477574,0.43963827498290925,0.13,22.77
-0.559322033898305,0.2542372881355932,0.5705138792951797,0.40398389138556257,0.17,29.19
-0.5254237288135594,-0.2542372881355932,0.5340755527035228,0.36222920122570706,0.17,32.18
-0.5254237288135594,-0.22033898305084745,0.533825873115257,0.39933184822755435,0.13,25.19
-0.5254237288135594,-0.1864406779661017,0.5297977201811344,0.43282630191593613,0.1,18.3
-0.5254237288135594,-0.15254237288135594,0.5266566003506921,0.4620583267048602,0.06,12.27
-0.5254237288135594,-0.11864406779661017,0.5234943112517509,0.48638720278061687,0.04,7.09
-0.5254237288135594,-0.0847457627118644,0.5218163945611893,0.5052256364062536,0.02,3.18
-0.5254237288135594,-0.05084745762711865,0.5203923629148128,0.5180826751802328,0.0,0.44
-0.5254237288135594,-0.01694915254237288,0.5195414217576804,0.5246041059410124,0.01,0.97
-0.5254237288135594,0.01694915254237288,0.5195411306735773,0.5246041059410124,0.01,0.97
-0.5254237288135594,0.05084745762711865,0.520305248413616,0.5180826751802328,0.0,0.43
-0.5254237288135594,0.0847457627118644,0.5217410959934847,0.5052256364062536,0.02,3.17
-0.5254237288135594,0.11864406779661017,0.5236889347467522,0.48638720278061687,0.04,7.12
-0.5254237288135594,0.15254237288135594,0.5263101236045408,0.4620583267048602,0.06,12.21
-0.5254237288135594,0.1864406779661017,0.5298374082209397,0.43282630191593613,0.1,18.31
-0.5254237288135594,0.22033898305084745,0.5338071638718818,0.39933184822755435,0.13,25.19
-0.5254237288135594,0.2542372881355932,0.5341779655897407,0.36222920122570706,0.17,32.19
-0.4915254237288136,-0.2542372881355932,0.49599076233615824,0.31977911641383056,0.18,35.53
-0.4915254237288136,-0.22033898305084745,0.49753085363490823,0.3583905704699284,0.14,27.97
-0.4915254237288136,-0.1864406779661017,0.49341724919230145,0.39345307945575936,0.1,20.26
-0.4915254237288136,-0.15254237288135594,0.4900191860727964,0.42422486497752215,0.07,13.43
-0.4915254237288136,-0.11864406779661017,0.48665859573843184,0.4499644121508141,0.04,7.54
-0.4915254237288136,-0.0847457627118644,0.4844160499490508,0.46997980972962483,0.01,2.98
-0.4915254237288136,-0.05084745762711865,0.483601310125065,0.48368414521548253,0.0,0.02
-0.4915254237288136,-0.01694915254237288,0.483051684948682,0.4906493509392248,0.01,1.57
-0.4915254237288136,0.01694915254237288,0.4831752817222375,0.4906493509392248,0.01,1.55
-0.4915254237288136,0.05084745762711865,0.48319314543501724,0.48368414521548253,0.0,0.1
-0.4915254237288136,0.0847457627118644,0.48490271310518596,0.46997980972962483,0.01,3.08
-0.4915254237288136,0.11864406779661017,0.48684053626625917,0.4499644121508141,0.04,7.57
-0.4915254237288136,0.15254237288135594,0.489713674731206,0.42422486497752215,0.07,13.37
-0.4915254237288136,0.1864406779661017,0.49368344928273145,0.39345307945575936,0.1,20.3
-0.4915254237288136,0.22033898305084745,0.4976907760609931,0.3583905704699284,0.14,27.99
-0.4915254237288136,0.2542372881355932,0.4960545557777901,0.31977911641383056,0.18,35.54
-0.4576271186440678,-0.2542372881355932,0.45484658304643544,0.2765695336881701,0.18,39.19
-0.4576271186440678,-0.22033898305084745,0.4607226151905026,0.3167363057533559,0.14,31.25
-0.4576271186440678,-0.1864406779661017,0.4563743052952751,0.3534614907343912,0.1,22.55
-0.4576271186440678,-0.15254237288135594,0.4522189189627346,0.3859050703934293,0.07,14.66
-0.4576271186440678,-0.11864406779661017,0.44956238704456924,0.41320645998289046,0.04,8.09
-0.4576271186440678,-0.0847457627118644,0.4471467218677384,0.4345452175198117,0.01,2.82
-0.4576271186440678,-0.05084745762711865,0.44589463181188993,0.44921298742310467,0.0,0.74
-0.4576271186440678,-0.01694915254237288,0.4451650740961127,0.4566862517151327,0.01,2.59
-0.4576271186440678,0.01694915254237288,0.445117262408508,0.4566862517151327,0.01,2.6
-0.4576271186440678,0.05084745762711865,0.44601097807043083,0.44921298742310467,0.0,0.72
-0.4576271186440678,0.0847457627118644,0.44725712125085665,0.4345452175198117,0.01,2.84
-0.4576271186440678,0.11864406779661017,0.4491804336623207,0.41320645998289046,0.04,8.01
-0.4576271186440678,0.15254237288135594,0.4527646011603183,0.3859050703934293,0.07,14.77
-0.4576271186440678,0.1864406779661017,0.4561192438305464,0.3534614907343912,0.1,22.51
-0.4576271186440678,0.22033898305084745,0.46077443191519774,0.3167363057533559,0.14,31.26
-0.4576271186440678,0.2542372881355932,0.4548967280665037,0.2765695336881701,0.18,39.2
-0.423728813559322,-0.22033898305084745,0.4223620232291613,0.2742853297376104,0.15,35.06
-0.423728813559322,-0.1864406779661017,0.4184550003645248,0.3127584924346264,0.11,25.26
-0.423728813559322,-0.15254237288135594,0.4142682012639317,0.34701203529260155,0.07,16.23
-0.423728813559322,-0.11864406779661017,0.4112405336226824,0.3760456104104194,0.04,8.56
-0.423728813559322,-0.0847457627118644,0.40895419686583934,0.39888027485732347,0.01,2.46
-0.423728813559322,-0.05084745762711865,0.40781917001325063,0.41465229322572467,0.01,1.68
-0.423728813559322,-0.01694915254237288,0.40678331331555706,0.42271281236772645,0.02,3.92
-0.423728813559322,0.01694915254237288,0.40664051207002616,0.42271281236772645,0.02,3.95
-0.423728813559322,0.05084745762711865,0.4081696349240976,0.41465229322572467,0.01,1.59
-0.423728813559322,0.0847457627118644,0.40871764093912316,0.39888027485732347,0.01,2.41
-0.423728813559322,0.11864406779661017,0.4109077389463526,0.3760456104104194,0.03,8.48
-0.423728813559322,0.15254237288135594,0.41458285073286616,0.34701203529260155,0.07,16.3
-0.423728813559322,0.1864406779661017,0.41863202960447793,0.3127584924346264,0.11,25.29
-0.423728813559322,0.22033898305084745,0.42242363337523736,0.2742853297376104,0.15,35.07
-0.3898305084745763,-0.22033898305084745,0.3814102615710746,0.230952558540345,0.15,39.45
-0.3898305084745763,-0.1864406779661017,0.37990429419522764,0.27123858690298003,0.11,28.6
-0.3898305084745763,-0.15254237288135594,0.37567772890565115,0.30744050501708003,0.07,18.16
-0.3898305084745763,-0.11864406779661017,0.3721453985313782,0.33839606676923517,0.03,9.07
-0.3898305084745763,-0.0847457627118644,0.3696407153599002,0.36293064658591867,0.01,1.82
-0.3898305084745763,-0.05084745762711865,0.3683680012230458,0.37997952381491173,0.01,3.15
-0.3898305084745763,-0.01694915254237288,0.3677434890002071,0.3887263460659333,0.02,5.71
-0.3898305084745763,0.01694915254237288,0.3679402024335876,0.3887263460659333,0.02,5.65
-0.3898305084745763,0.05084745762711865,0.3677074417839137,0.37997952381491173,0.01,3.34
-0.3898305084745763,0.0847457627118644,0.3699732717434599,0.36293064658591867,0.01,1.9
-0.3898305084745763,0.11864406779661017,0.3719495325458223,0.33839606676923517,0.03,9.02
-0.3898305084745763,0.15254237288135594,0.37534230369664584,0.30744050501708003,0.07,18.09
-0.3898305084745763,0.1864406779661017,0.3795455589824912,0.27123858690298003,0.11,28.54
-0.3898305084745763,0.22033898305084745,0.38130055486891273,0.230952558540345,0.15,39.43
-0.3559322033898305,-0.22033898305084745,0.33517820451181846,0.18666030661751284,0.15,44.31
-0.3559322033898305,-0.1864406779661017,0.3400844745071007,0.2287861915170701,0.11,32.73
-0.3559322033898305,-0.15254237288135594,0.3351113799772547,0.26706393124011363,0.07,20.31
-0.3559322033898305,-0.11864406779661017,0.33220543296100863,0.30014838808377836,0.03,9.65
-0.3559322033898305,-0.0847457627118644,0.3299071732229176,0.32662420121800856,0.0,1.0
-0.3559322033898305,-0.05084745762711865,0.3280709832150513,0.34516398810461973,0.02,5.21
-0.3559322033898305,-0.01694915254237288,0.3279617736571629,0.35472314818301254,0.03,8.16
-0.3559322033898305,0.01694915254237288,0.32766218555922666,0.35472314818301254,0.03,8.26
-0.3559322033898305,0.05084745762711865,0.3281325576002895,0.34516398810461973,0.02,5.19
-0.3559322033898305,0.0847457627118644,0.3294788732550786,0.32662420121800856,0.0,0.87
-0.3559322033898305,0.11864406779661017,0.33207911579083016,0.30014838808377836,0.03,9.62
-0.3559322033898305,0.15254237288135594,0.3352095209571391,0.26706393124011363,0.07,20.33
-0.3559322033898305,0.1864406779661017,0.33987182823422357,0.2287861915170701,0.11,32.68
-0.3559322033898305,0.22033898305084745,0.33530916528279747,0.18666030661751284,0.15,44.33
-0.3220338983050847,-0.1864406779661017,0.2968312669043261,0.1852830584437735,0.11,37.58
-0.3220338983050847,-0.15254237288135594,0.2939768305829414,0.22573291248009894,0.07,23.21
-0.3220338983050847,-0.11864406779661017,0.29076608018440264,0.2611624018259932,0.03,10.18
-0.3220338983050847,-0.0847457627118644,0.28861344670973293,0.28986355443376377,0.0,0.43
-0.3220338983050847,-0.05084745762711865,0.287487542226241,0.310162857980225,0.02,7.89
-0.3220338983050847,-0.01694915254237288,0.2871087144196563,0.320697964816863,0.03,11.7
-0.3220338983050847,0.01694915254237288,0.2868938938037586,0.320697964816863,0.03,11.78
-0.3220338983050847,0.05084745762711865,0.2877577524791707,0.310162857980225,0.02,7.79
-0.3220338983050847,0.0847457627118644,0.28870726831870425,0.28986355443376377,0.0,0.4
-0.3220338983050847,0.11864406779661017,0.29085805331803294,0.2611624018259932,0.03,10.21
-0.3220338983050847,0.15254237288135594,0.2944286137680467,0.22573291248009894,0.07,23.33
-0.3220338983050847,0.1864406779661017,0.2969819365663687,0.1852830584437735,0.11,37.61
-0.288135593220339,-0.1864406779661017,0.24812459542905882,0.14062590867553484,0.11,43.32
-0.288135593220339,-0.15254237288135594,0.25159601091854367,0.18327805244286022,0.07,27.15
-0.288135593220339,-0.11864406779661017,0.24823286440698134,0.22125896673373072,0.03,10.87
-0.288135593220339,-0.0847457627118644,0.24659312139182926,0.25251494757209925,0.01,2.4
-0.288135593220339,-0.05084745762711865,0.24637228117095172,0.2749146525114879,0.03,11.59
-0.288135593220339,-0.01694915254237288,0.246118892972892,0.2866430902037875,0.04,16.47
-0.288135593220339,0.01694915254237288,0.24609120305060256,0.2866430902037875,0.04,16.48
-0.288135593220339,0.05084745762711865,0.24637802326883268,0.2749146525114879,0.03,11.58
-0.288135593220339,0.0847457627118644,0.24733051216498714,0.25251494757209925,0.01,2.1
-0.288135593220339,0.11864406779661017,0.24848643527967956,0.22125896673373072,0.03,10.96
-0.288135593220339,0.15254237288135594,0.25153238545031337,0.18327805244286022,0.07,27.14
-0.288135593220339,0.1864406779661017,0.24789383185130678,0.14062590867553484,0.11,43.27
-0.2542372881355932,-0.7288135593220338,-0.736556474105289,-0.6044072111422707,0.13,17.94
-0.2542372881355932,-0.6949152542372882,-0.7054200650944151,-0.565259558779325,0.14,19.87
-0.2542372881355932,-0.6610169491525424,-0.673235808013587,-0.5256913974963777,0.15,21.92
-0.2542372881355932,-0.6271186440677966,-0.6398806667804691,-0.48565722530809685,0.15,24.1
-0.2542372881355932,-0.5932203389830508,-0.6055479623164937,-0.44510655206685595,0.16,26.5
-0.2542372881355932,-0.559322033898305,-0.5704690099205801,-0.4039838913855625,0.17,29.18
-0.2542372881355932,-0.5254237288135594,-0.534171028722521,-0.3622292012257068,0.17,32.19
-0.2542372881355932,-0.4915254237288136,-0.4960275650639711,-0.3197791164138308,0.18,35.53
-0.2542372881355932,-0.4576271186440678,-0.4546925060736595,-0.27656953368817033,0.18,39.17
-0.2542372881355932,-0.15254237288135594,0.2046432581327143,0.13952427265831227,0.07,31.82
-0.2542372881355932,-0.11864406779661017,0.2046622307200662,0.18021269224764605,0.02,11.95
-0.2542372881355932,-0.0847457627118644,0.2046724483052377,0.2143917057741274,0.01,4.75
-0.2542372881355932,-0.05084745762711865,0.2051351351947374,0.23932816491439407,0.03,16.67
-0.2542372881355932,-0.01694915254237288,0.20465866330666754,0.2525467518190739,0.05,23.4
-0.2542372881355932,0.01694915254237288,0.20506045259270467,0.2525467518190739,0.05,23.16
-0.2542372881355932,0.05084745762711865,0.20478626522087434,0.23932816491439407,0.03,16.87
